order_id,customer_id,order_date,category,order_value_zar,points_redeemed,order_status,checkout_error
O0000418,C000036,2026-03-21,Grocery,2095.84,0,Delivered,
O0000419,C008295,2026-06-10,Fashion,3064.00,0,Delivered,
O0000420,C009235,2026-07-22,Beauty,2527.13,778,Returned,
O0000421,C001607,2026-05-09,Electronics,1704.55,1334,Delivered,
O0000422,C003688,2026-03-02,Grocery,3770.51,0,Delivered,
O0000423,C004415,2026-01-11,Beauty,4150.32,0,Delivered,
O0000424,C009624,2026-06-26,Home,3949.50,0,Delivered,
O0000425,C008065,2026-06-04,Beauty,1602.55,0,Delivered,
O0000426,C006169,2026-04-19,Home,3269.11,0,Delivered,
O0000427,C008318,2026-05-16,Electronics,3889.02,0,Delivered,
O0000428,C000438,2026-06-25,Home,1819.86,0,Delivered,
O0000429,C008326,2026-02-14,Beauty,3150.97,0,Returned,
O0000430,C001847,2026-03-15,Electronics,3772.77,0,Delivered,
O0000431,C001385,2026-04-24,Electronics,2412.90,0,Delivered,
O0000432,C007807,2026-07-25,Fashion,4367.11,0,Delivered,
O0000433,C009697,2026-07-12,Beauty,252.50,0,Delivered,
O0000434,C002607,2026-01-11,Electronics,4243.51,1748,Delivered,
O0000435,C002908,2026-04-19,Grocery,1567.99,0,Delivered,
O0000436,C009347,2026-04-16,Electronics,491.07,0,Delivered,
O0000437,C009129,2026-01-06,Grocery,986.39,0,Delivered,
O0000438,C007793,2026-07-06,Beauty,1140.33,0,Delivered,
O0000439,C005677,2026-05-22,Electronics,382.95,0,Delivered,
O0000440,C003170,2026-04-01,Beauty,1897.47,0,Returned,
O0000441,C003602,2026-06-06,Electronics,2426.47,0,Delivered,
O0000442,C011412,2026-01-21,Electronics,2216.83,120,Delivered,
O0000443,C007046,2026-06-16,Fashion,541.30,0,Delivered,
O0000444,C002339,2026-04-05,Electronics,1745.05,0,Returned,
O0000445,C011699,2026-02-25,Fashion,1536.33,0,Returned,
O0000446,C004448,2026-03-23,Home,1078.04,0,Returned,
O0000447,C003543,2026-06-12,Home,3287.81,0,Delivered,
O0000448,C004349,2026-06-21,Beauty,615.20,0,Delivered,
O0000449,C003746,2026-05-25,Home,3390.10,1646,Delivered,
O0000450,C008427,2026-06-23,Fashion,3901.96,0,Delivered,
O0000451,C000463,2026-01-26,Electronics,278.76,0,Delivered,
O0000452,C001646,2026-03-25,Beauty,2454.52,0,Returned,
O0000453,C004930,2026-03-13,Beauty,1014.65,0,Delivered,
O0000454,C011958,2026-07-01,Fashion,2479.64,0,Delivered,
O0000455,C002433,2026-07-11,Grocery,2771.76,0,Delivered,
O0000456,C001811,2026-03-19,Home,855.34,0,Delivered,
O0000457,C003822,2026-03-24,Fashion,325.29,0,Delivered,
O0000458,C003019,2026-06-27,Beauty,579.50,0,Delivered,
O0000459,C001364,2026-04-07,Beauty,717.94,841,Delivered,
O0000460,C008551,2026-04-04,Beauty,773.16,0,Delivered,
O0000461,C008947,2026-06-15,Home,2686.35,0,Delivered,
O0000462,C005446,2026-03-24,Fashion,3876.43,0,Delivered,
O0000463,C011824,2026-02-10,Beauty,2687.79,0,Delivered,
O0000464,C003923,2026-03-14,Fashion,1374.95,0,Delivered,
O0000465,C001970,2026-05-23,Beauty,1150.83,0,Delivered,
O0000466,C001398,2026-03-08,Home,1469.06,0,Delivered,
O0000467,C006878,2026-06-06,Beauty,3987.92,1576,Delivered,
O0000468,C010536,2026-06-14,Grocery,1872.68,0,Delivered,
O0000469,C005829,2026-05-02,Electronics,3990.09,1058,Returned,
O0000470,C002813,2026-04-12,Electronics,3445.15,0,Delivered,
O0000471,C007921,2026-07-18,Grocery,659.14,0,Delivered,
O0000472,C000912,2026-06-14,Fashion,3945.01,0,Delivered,
O0000473,C005724,2026-06-10,Beauty,951.39,0,Delivered,
O0000474,C009393,2026-07-01,Grocery,1285.04,0,Delivered,
O0000475,C000180,2026-05-25,Grocery,3707.89,0,Returned,
O0000476,C008789,2026-04-26,Home,1901.74,0,Delivered,
O0000477,C002048,2026-01-21,Grocery,4143.01,0,Delivered,
O0000478,C009823,2026-04-10,Home,1407.76,1683,Delivered,
O0000479,C002436,2026-04-03,Electronics,3413.28,1084,Failed,loyalty_redemption_timeout
O0000480,C003345,2026-05-23,Fashion,1037.13,0,Delivered,
O0000481,C005005,2026-05-17,Electronics,4027.28,0,Delivered,
O0000482,C004904,2026-02-16,Grocery,2111.20,746,Returned,
O0000483,C003881,2026-07-08,Electronics,822.89,0,Delivered,
O0000484,C011611,2026-06-04,Beauty,4278.90,0,Delivered,
O0000485,C010762,2026-03-06,Grocery,3637.96,0,Delivered,
O0000486,C011876,2026-03-04,Electronics,3203.23,0,Delivered,
O0000487,C009470,2026-04-04,Fashion,3170.52,0,Delivered,
O0000488,C001601,2026-02-06,Electronics,1639.82,0,Returned,
O0000489,C003671,2026-01-13,Grocery,3079.85,0,Delivered,
O0000490,C002490,2026-05-13,Electronics,1135.44,0,Delivered,
O0000491,C009355,2026-04-12,Fashion,2769.33,0,Delivered,
O0000492,C009057,2026-07-05,Beauty,1574.16,0,Delivered,
O0000493,C007489,2026-07-27,Beauty,2577.61,0,Delivered,
O0000494,C011804,2026-01-06,Fashion,3566.83,179,Returned,
O0000495,C008997,2026-04-09,Home,2063.03,0,Delivered,
O0000496,C001151,2026-05-12,Beauty,409.97,0,Delivered,
O0000497,C001352,2026-05-15,Electronics,2972.02,0,Delivered,
O0000498,C008419,2026-06-17,Beauty,2355.38,1315,Delivered,
O0000499,C005684,2026-05-19,Fashion,1287.08,0,Returned,
O0000500,C008076,2026-06-12,Home,4070.57,0,Delivered,
O0000501,C008960,2026-07-26,Home,3103.08,824,Delivered,
O0000502,C002431,2026-04-12,Beauty,495.35,642,Delivered,
O0000503,C011785,2026-03-21,Fashion,3491.17,0,Delivered,
O0000504,C000732,2026-04-22,Beauty,3940.72,0,Delivered,
O0000505,C007044,2026-01-16,Grocery,428.12,0,Returned,
O0000506,C004476,2026-03-09,Beauty,3837.67,0,Returned,
O0000507,C005293,2026-03-02,Electronics,3718.40,0,Delivered,
O0000508,C007059,2026-07-23,Beauty,2676.34,0,Delivered,
O0000509,C001486,2026-03-27,Beauty,4263.65,0,Returned,
O0000510,C004816,2026-03-15,Home,1646.38,665,Returned,
O0000511,C001212,2026-05-26,Electronics,1596.54,0,Delivered,
O0000512,C010290,2026-02-09,Beauty,261.82,0,Delivered,
O0000513,C002974,2026-05-02,Home,3377.15,321,Delivered,
O0000514,C008667,2026-05-23,Home,1437.96,0,Delivered,
O0000515,C004757,2026-01-07,Beauty,1338.65,0,Delivered,
O0000516,C011592,2026-03-16,Grocery,1192.80,0,Delivered,
O0000517,C004770,2026-04-09,Grocery,2935.28,0,Returned,
O0000518,C001043,2026-03-04,Electronics,2506.07,0,Delivered,
O0000519,C009349,2026-05-07,Home,4060.56,1498,Delivered,
O0000520,C010309,2026-04-18,Electronics,3297.89,0,Delivered,
O0000521,C011333,2026-02-07,Electronics,4203.58,0,Delivered,
O0000522,C011224,2026-03-19,Home,3812.26,0,Delivered,
O0000523,C000869,2026-03-22,Grocery,654.98,0,Returned,
O0000524,C010504,2026-01-02,Home,3343.00,0,Returned,
O0000525,C007155,2026-01-15,Grocery,2896.97,0,Returned,
O0000526,C003118,2026-02-04,Beauty,1430.19,1646,Delivered,
O0000527,C011300,2026-03-24,Home,2052.83,0,Returned,
O0000528,C010135,2026-03-18,Grocery,3848.41,0,Delivered,
O0000529,C010539,2026-07-22,Home,1759.03,1030,Delivered,
O0000530,C009473,2026-05-15,Beauty,2534.76,0,Delivered,
O0000531,C003398,2026-07-21,Beauty,3770.82,1617,Delivered,
O0000532,C004098,2026-05-07,Grocery,789.60,0,Delivered,
O0000533,C000677,2026-07-16,Grocery,1294.77,0,Returned,
O0000534,C005076,2026-05-05,Grocery,634.95,1470,Delivered,
O0000535,C003587,2026-03-18,Fashion,2141.59,0,Delivered,
O0000536,C011974,2026-06-04,Fashion,1923.58,0,Delivered,
O0000537,C005086,2026-05-19,Electronics,3071.48,0,Delivered,
O0000538,C007736,2026-01-13,Home,3080.84,1509,Delivered,
O0000539,C006930,2026-01-04,Fashion,3100.50,0,Delivered,
O0000540,C005842,2026-06-27,Fashion,3143.27,0,Delivered,
O0000541,C010487,2026-01-09,Beauty,4085.61,1636,Delivered,
O0000542,C005896,2026-04-15,Fashion,2154.92,0,Delivered,
O0000543,C008630,2026-04-22,Grocery,3593.34,1248,Delivered,
O0000544,C006705,2026-06-25,Grocery,3830.74,666,Delivered,
O0000545,C000163,2026-05-10,Grocery,2740.23,0,Delivered,
O0000546,C005585,2026-05-24,Beauty,2092.01,0,Returned,
O0000547,C005341,2026-05-24,Grocery,4069.70,0,Delivered,
O0000548,C002206,2026-05-06,Fashion,1236.18,0,Delivered,
O0000549,C007089,2026-01-25,Home,3046.27,1681,Delivered,
O0000550,C000291,2026-01-26,Electronics,3669.18,0,Delivered,
O0000551,C007761,2026-07-11,Grocery,1706.24,0,Returned,
O0000552,C011975,2026-07-21,Beauty,1155.06,0,Delivered,
O0000553,C002373,2026-02-18,Fashion,2206.16,994,Delivered,
O0000554,C007854,2026-07-22,Fashion,1410.42,1492,Delivered,
O0000555,C003101,2026-05-20,Beauty,1241.33,0,Delivered,
O0000556,C004896,2026-05-20,Grocery,3379.53,0,Returned,
O0000557,C004769,2026-07-25,Home,2826.82,0,Delivered,
O0000558,C010726,2026-01-06,Home,2450.32,600,Returned,
O0000559,C011126,2026-04-08,Beauty,1407.07,0,Delivered,
O0000560,C009772,2026-01-07,Grocery,3939.65,1706,Delivered,
O0000561,C003578,2026-02-15,Home,287.76,1425,Delivered,
O0000562,C009743,2026-01-03,Beauty,3861.79,0,Returned,
O0000563,C010741,2026-04-23,Electronics,3926.72,0,Delivered,
O0000564,C004779,2026-07-06,Grocery,890.61,0,Delivered,
O0000565,C001623,2026-01-03,Home,689.00,0,Returned,
O0000566,C004289,2026-07-07,Grocery,711.41,0,Delivered,
O0000567,C002272,2026-02-16,Beauty,379.26,914,Delivered,
O0000568,C006739,2026-07-15,Home,2767.40,0,Delivered,
O0000569,C005314,2026-04-13,Home,567.03,0,Delivered,
O0000570,C005552,2026-01-12,Grocery,1364.32,0,Returned,
O0000571,C010916,2026-06-07,Grocery,1852.30,821,Delivered,
O0000572,C004138,2026-05-07,Grocery,1071.77,0,Delivered,
O0000573,C004322,2026-01-22,Electronics,3384.93,0,Delivered,
O0000574,C003546,2026-06-25,Home,2605.93,118,Delivered,
O0000575,C006030,2026-02-09,Fashion,1871.98,0,Delivered,
O0000576,C005403,2026-04-18,Fashion,2055.89,0,Returned,
O0000577,C000861,2026-06-01,Fashion,2896.08,0,Delivered,
O0000578,C009225,2026-04-27,Beauty,2884.31,0,Delivered,
O0000579,C008914,2026-06-06,Beauty,1317.48,0,Delivered,
O0000580,C009351,2026-07-26,Home,483.16,304,Delivered,
O0000581,C010562,2026-01-18,Electronics,612.18,0,Returned,
O0000582,C010576,2026-01-02,Grocery,4214.66,0,Delivered,
O0000583,C009895,2026-07-19,Grocery,3244.55,0,Returned,
O0000584,C004947,2026-06-09,Grocery,544.02,0,Delivered,
O0000585,C003112,2026-04-24,Electronics,3726.09,861,Delivered,
O0000586,C008526,2026-01-13,Grocery,2752.71,0,Delivered,
O0000587,C006978,2026-06-18,Fashion,1647.51,0,Delivered,
O0000588,C009877,2026-02-03,Home,2291.71,0,Returned,
O0000589,C008734,2026-01-10,Fashion,3036.34,0,Delivered,
O0000590,C004702,2026-03-19,Electronics,1092.35,0,Delivered,
O0000591,C011972,2026-06-09,Fashion,1653.44,0,Returned,
O0000592,C009335,2026-05-26,Beauty,1484.80,0,Delivered,
O0000593,C008929,2026-02-19,Home,2339.14,0,Returned,
O0000594,C000947,2026-04-01,Fashion,3663.31,0,Returned,
O0000595,C006893,2026-06-19,Electronics,3274.40,0,Delivered,
O0000596,C001410,2026-04-19,Fashion,3850.82,0,Delivered,
O0000597,C011404,2026-04-14,Fashion,4092.91,0,Delivered,
O0000598,C003827,2026-05-26,Beauty,2713.62,0,Delivered,
O0000599,C000358,2026-04-12,Grocery,3275.33,0,Returned,
O0000600,C009697,2026-02-25,Electronics,847.65,0,Delivered,
O0000601,C002646,2026-04-12,Home,3021.74,0,Delivered,
O0000602,C006307,2026-01-03,Fashion,3033.35,0,Delivered,
O0000603,C007255,2026-03-18,Beauty,3643.24,0,Delivered,
O0000604,C004134,2026-07-15,Home,1722.99,0,Delivered,
O0000605,C010732,2026-02-14,Fashion,4068.88,0,Returned,
O0000606,C007463,2026-07-22,Beauty,3596.77,0,Returned,
O0000607,C008279,2026-05-16,Grocery,2493.80,0,Delivered,
O0000608,C004932,2026-04-11,Electronics,1213.29,0,Delivered,
O0000609,C010269,2026-04-12,Fashion,4158.92,1307,Delivered,
O0000610,C005166,2026-02-21,Beauty,1164.45,0,Delivered,
O0000611,C006148,2026-01-15,Home,1969.80,0,Delivered,
O0000612,C008931,2026-04-25,Electronics,4322.61,0,Returned,
O0000613,C004432,2026-02-19,Grocery,3390.59,0,Delivered,
O0000614,C009541,2026-07-14,Electronics,1289.08,0,Delivered,
O0000615,C006478,2026-05-03,Electronics,670.68,0,Delivered,
O0000616,C001208,2026-06-17,Electronics,2654.77,0,Returned,
O0000617,C008537,2026-07-10,Fashion,1270.86,0,Delivered,
O0000618,C002046,2026-04-18,Beauty,1986.63,0,Delivered,
O0000619,C005630,2026-07-18,Beauty,1463.84,0,Delivered,
O0000620,C001982,2026-02-08,Home,3514.86,0,Returned,
O0000621,C010272,2026-02-16,Fashion,2941.96,439,Returned,
O0000622,C005883,2026-05-17,Home,1965.44,0,Delivered,
O0000623,C003131,2026-01-23,Beauty,2342.84,0,Delivered,
O0000624,C010760,2026-05-26,Electronics,3362.39,1164,Delivered,
O0000625,C002553,2026-03-21,Electronics,910.53,0,Delivered,
O0000626,C005458,2026-05-27,Grocery,1738.44,0,Delivered,
O0000627,C005738,2026-01-05,Fashion,1609.14,0,Returned,
O0000628,C008068,2026-05-21,Electronics,3198.88,0,Delivered,
O0000629,C002150,2026-05-06,Electronics,1399.08,0,Delivered,
O0000630,C004099,2026-02-11,Electronics,2781.33,0,Delivered,
O0000631,C006719,2026-02-23,Electronics,2849.29,0,Returned,
O0000632,C007782,2026-07-02,Grocery,3657.70,0,Delivered,
O0000633,C011323,2026-02-09,Beauty,503.36,0,Returned,
O0000634,C003596,2026-02-08,Home,2893.70,0,Delivered,
O0000635,C005898,2026-06-02,Electronics,2530.07,0,Delivered,
O0000636,C003691,2026-01-25,Fashion,3463.37,0,Returned,
O0000637,C010703,2026-03-05,Grocery,658.54,0,Delivered,
O0000638,C004785,2026-02-27,Beauty,2704.97,1441,Delivered,
O0000639,C010832,2026-04-03,Electronics,3193.89,0,Delivered,
O0000640,C008170,2026-03-04,Electronics,4093.90,0,Returned,
O0000641,C006769,2026-01-02,Fashion,2711.22,0,Delivered,
O0000642,C002177,2026-01-08,Grocery,2975.03,0,Delivered,
O0000643,C006423,2026-01-15,Fashion,1273.61,0,Delivered,
O0000644,C007742,2026-02-07,Electronics,2328.97,0,Delivered,
O0000645,C008238,2026-06-25,Home,1936.23,0,Delivered,
O0000646,C009751,2026-03-18,Fashion,394.51,0,Delivered,
O0000647,C004514,2026-01-22,Grocery,367.32,0,Delivered,
O0000648,C010662,2026-01-07,Fashion,755.99,408,Delivered,
O0000649,C002466,2026-05-15,Fashion,601.03,0,Delivered,
O0000650,C010370,2026-02-26,Grocery,2230.91,0,Delivered,
O0000651,C004335,2026-02-07,Grocery,1708.85,0,Delivered,
O0000652,C010916,2026-02-07,Grocery,511.79,0,Returned,
O0000653,C002084,2026-07-08,Beauty,2388.92,0,Delivered,
O0000654,C004723,2026-01-23,Home,1397.97,0,Delivered,
O0000655,C009238,2026-01-15,Grocery,3443.97,0,Returned,
O0000656,C006457,2026-05-17,Grocery,1471.66,0,Returned,
O0000657,C004292,2026-01-01,Fashion,453.89,0,Returned,
O0000658,C009906,2026-04-24,Home,1625.72,0,Delivered,
O0000659,C000898,2026-03-07,Electronics,2844.63,0,Delivered,
O0000660,C011092,2026-04-19,Grocery,750.66,0,Delivered,
O0000661,C009426,2026-06-13,Grocery,1568.59,0,Delivered,
O0000662,C009073,2026-05-02,Beauty,554.26,0,Delivered,
O0000663,C011364,2026-04-26,Fashion,2807.06,0,Delivered,
O0000664,C002568,2026-05-21,Beauty,1985.26,161,Delivered,
O0000665,C006008,2026-02-15,Beauty,2201.21,0,Delivered,
O0000666,C006086,2026-03-19,Electronics,813.57,1820,Delivered,
O0000667,C011716,2026-07-09,Beauty,1440.17,628,Delivered,
O0000668,C005830,2026-03-12,Grocery,3542.59,1232,Returned,
O0000669,C001475,2026-05-20,Home,333.19,254,Delivered,
O0000670,C003249,2026-04-24,Fashion,2640.08,0,Returned,
O0000671,C009876,2026-05-20,Electronics,803.61,481,Delivered,
O0000672,C009398,2026-02-09,Home,535.78,0,Delivered,
O0000673,C011397,2026-06-06,Beauty,331.84,0,Delivered,
O0000674,C007956,2026-06-23,Electronics,1560.33,0,Delivered,
O0000675,C003637,2026-04-09,Fashion,1324.02,0,Delivered,
O0000676,C005387,2026-03-21,Beauty,3586.31,0,Returned,
O0000677,C000665,2026-06-25,Fashion,342.97,0,Returned,
O0000678,C003337,2026-02-10,Grocery,4237.15,531,Delivered,
O0000679,C010535,2026-06-07,Grocery,3421.33,1366,Returned,
O0000680,C000598,2026-04-08,Fashion,1213.71,0,Returned,
O0000681,C009150,2026-04-06,Home,2302.22,0,Delivered,
O0000682,C005051,2026-01-23,Grocery,2327.18,0,Delivered,
O0000683,C010842,2026-05-23,Grocery,452.70,0,Delivered,
O0000684,C001714,2026-01-09,Grocery,4239.90,0,Delivered,
O0000685,C009463,2026-06-10,Grocery,3872.32,206,Delivered,
O0000686,C008269,2026-01-12,Grocery,3814.83,0,Delivered,
O0000687,C011114,2026-03-03,Fashion,519.94,145,Returned,
O0000688,C009622,2026-06-04,Fashion,1517.85,0,Delivered,
O0000689,C001206,2026-03-02,Grocery,1952.83,0,Delivered,
O0000690,C002250,2026-06-03,Fashion,980.48,0,Delivered,
O0000691,C006627,2026-05-13,Home,1974.47,0,Delivered,
O0000692,C011185,2026-04-12,Home,862.35,0,Delivered,
O0000693,C011965,2026-03-18,Electronics,195.68,0,Delivered,
O0000694,C009672,2026-01-23,Grocery,1197.69,0,Delivered,
O0000695,C005595,2026-06-12,Beauty,1721.14,0,Returned,
O0000696,C008184,2026-01-02,Fashion,1619.86,742,Delivered,
O0000697,C011292,2026-02-22,Grocery,1085.64,0,Delivered,
O0000698,C001218,2026-01-07,Beauty,3719.58,0,Delivered,
O0000699,C002565,2026-06-22,Grocery,1576.35,0,Delivered,
O0000700,C007440,2026-05-05,Fashion,4272.11,1409,Delivered,
O0000701,C011238,2026-07-12,Electronics,495.67,0,Delivered,
O0000702,C005026,2026-05-26,Electronics,1021.49,0,Delivered,
O0000703,C010869,2026-07-01,Home,3439.00,0,Delivered,
O0000704,C001799,2026-04-17,Electronics,3186.54,1235,Failed,loyalty_redemption_timeout
O0000705,C008036,2026-04-06,Beauty,2083.81,0,Delivered,
O0000706,C010970,2026-01-19,Fashion,3675.36,0,Delivered,
O0000707,C000404,2026-04-25,Grocery,3823.56,0,Returned,
O0000708,C001789,2026-07-18,Electronics,2933.35,0,Delivered,
O0000709,C005108,2026-03-07,Fashion,2377.95,0,Returned,
O0000710,C004224,2026-07-18,Home,1429.12,0,Delivered,
O0000711,C007873,2026-04-07,Home,904.47,0,Delivered,
O0000712,C005325,2026-01-23,Electronics,2602.70,0,Delivered,
O0000713,C004812,2026-06-13,Fashion,1038.32,0,Delivered,
O0000714,C000960,2026-04-06,Fashion,1000.50,201,Delivered,
O0000715,C000467,2026-03-25,Electronics,2769.66,0,Delivered,
O0000716,C007925,2026-01-21,Beauty,3617.59,0,Delivered,
O0000717,C004446,2026-05-02,Beauty,1665.48,1155,Delivered,
O0000718,C009622,2026-03-11,Grocery,1630.85,0,Delivered,
O0000719,C011819,2026-07-21,Fashion,2852.80,0,Returned,
O0000720,C002523,2026-02-11,Fashion,3785.39,0,Returned,
O0000721,C000142,2026-03-09,Fashion,981.46,0,Returned,
O0000722,C000790,2026-03-07,Grocery,649.88,0,Delivered,
O0000723,C009986,2026-01-23,Grocery,1902.53,0,Delivered,
O0000724,C000692,2026-05-21,Fashion,3132.30,0,Delivered,
O0000725,C003881,2026-04-14,Grocery,3102.37,0,Delivered,
O0000726,C003970,2026-01-12,Grocery,3125.27,395,Returned,
O0000727,C003373,2026-05-01,Fashion,1393.36,0,Delivered,
O0000728,C000252,2026-06-01,Home,973.09,0,Delivered,
O0000729,C009664,2026-07-26,Home,764.44,0,Returned,
O0000730,C000081,2026-04-01,Fashion,3055.02,0,Returned,
O0000731,C011792,2026-07-15,Electronics,2892.05,978,Delivered,
O0000732,C010954,2026-04-22,Fashion,3554.27,0,Delivered,
O0000733,C000271,2026-01-08,Beauty,3564.13,0,Delivered,
O0000734,C008183,2026-05-11,Beauty,1056.42,0,Returned,
O0000735,C000399,2026-06-07,Grocery,2733.41,1890,Delivered,
O0000736,C011039,2026-07-22,Fashion,831.40,0,Delivered,
O0000737,C010826,2026-05-11,Beauty,3020.47,0,Delivered,
O0000738,C005441,2026-04-15,Fashion,2225.68,0,Delivered,
O0000739,C008676,2026-06-09,Grocery,2740.05,0,Delivered,
O0000740,C005288,2026-01-23,Beauty,3231.38,0,Delivered,
O0000741,C006568,2026-07-01,Grocery,4327.71,0,Delivered,
O0000742,C000981,2026-01-23,Fashion,4272.44,0,Delivered,
O0000743,C007340,2026-04-20,Electronics,1281.51,0,Delivered,
O0000744,C002090,2026-05-26,Electronics,4269.35,0,Delivered,
O0000745,C003626,2026-04-06,Fashion,2158.00,1480,Returned,
O0000746,C004634,2026-03-16,Home,2033.88,0,Delivered,
O0000747,C005249,2026-06-14,Electronics,757.04,0,Delivered,
O0000748,C010548,2026-03-19,Fashion,1600.19,0,Delivered,
O0000749,C001600,2026-04-04,Grocery,772.40,0,Delivered,
O0000750,C011361,2026-02-05,Electronics,616.15,0,Delivered,
O0000751,C011490,2026-01-26,Home,915.99,0,Delivered,
O0000752,C004062,2026-02-19,Electronics,1168.82,0,Returned,
O0000753,C003482,2026-07-01,Fashion,2096.26,0,Delivered,
O0000754,C000773,2026-05-08,Fashion,2224.54,506,Delivered,
O0000755,C006851,2026-03-03,Grocery,2452.94,0,Delivered,
O0000756,C005439,2026-06-10,Grocery,1903.86,0,Returned,
O0000757,C007169,2026-06-21,Grocery,2858.22,0,Delivered,
O0000758,C004650,2026-02-10,Beauty,220.32,1345,Delivered,
O0000759,C009984,2026-05-24,Beauty,3439.01,0,Delivered,
O0000760,C011608,2026-03-05,Beauty,1177.13,0,Delivered,
O0000761,C002876,2026-05-11,Beauty,2634.59,718,Returned,
O0000762,C006134,2026-07-04,Beauty,1453.00,0,Delivered,
O0000763,C009050,2026-02-20,Beauty,918.19,0,Returned,
O0000764,C005426,2026-03-10,Fashion,2021.40,696,Delivered,
O0000765,C006731,2026-05-25,Electronics,3495.81,0,Delivered,
O0000766,C008480,2026-01-26,Home,4146.70,0,Returned,
O0000767,C007965,2026-07-22,Beauty,1770.52,0,Delivered,
O0000768,C010478,2026-04-14,Fashion,968.20,762,Delivered,
O0000769,C008819,2026-07-18,Home,1475.36,0,Delivered,
O0000770,C006918,2026-06-21,Grocery,1772.57,0,Delivered,
O0000771,C011001,2026-01-19,Beauty,2143.95,1501,Delivered,
O0000772,C000229,2026-07-10,Beauty,397.75,0,Delivered,
O0000773,C000394,2026-01-16,Fashion,2151.90,1367,Delivered,
O0000774,C004558,2026-07-27,Beauty,3540.44,0,Delivered,
O0000775,C008027,2026-03-14,Beauty,2804.91,0,Returned,
O0000776,C005510,2026-05-12,Home,2441.73,0,Delivered,
O0000777,C003692,2026-02-07,Electronics,3567.36,0,Delivered,
O0000778,C003106,2026-05-09,Electronics,2054.66,0,Returned,
O0000779,C000594,2026-07-10,Electronics,565.51,0,Delivered,
O0000780,C007786,2026-07-06,Home,2267.52,0,Delivered,
O0000781,C010069,2026-02-11,Beauty,4135.23,1100,Returned,
O0000782,C007135,2026-07-25,Grocery,3875.18,0,Delivered,
O0000783,C000387,2026-07-05,Electronics,3756.22,0,Returned,
O0000784,C009227,2026-06-10,Beauty,3143.51,0,Delivered,
O0000785,C002699,2026-02-17,Fashion,2883.44,1322,Delivered,
O0000786,C008410,2026-04-18,Beauty,1690.69,0,Delivered,
