customer_id,join_date,region,acquisition_channel,tenure_months,loyalty_source,points_balance,points_variance,customer_status
C000335,2024-01-15,Limpopo,Organic,56,MIG-2025-11,6927,0,Active
C000336,2021-01-15,Gauteng,Email,57,MIG-2025-11,3081,540,Churned
C000337,2020-10-06,Eastern Cape,Social,45,MIG-2025-11,4374,586,Active
C000338,2023-05-16,KwaZulu-Natal,Organic,9,MIG-2025-11,5775,893,Active
C000339,2022-12-25,KwaZulu-Natal,Referral,49,MIG-2025-11,6700,1426,Churned
C000340,2021-10-25,Gauteng,Social,6,MIG-2025-11,2650,1422,Churned
C000341,2023-09-08,Eastern Cape,Organic,17,MIG-2025-11,903,0,Active
C000342,2021-09-25,Eastern Cape,Social,9,MIG-2025-11,6885,0,Active
C000343,2022-01-09,Gauteng,Paid Search,35,MIG-2025-11,2904,344,Churned
C000344,2020-04-03,Gauteng,Email,35,MIG-2025-11,4255,0,Active
C000345,2021-01-15,Limpopo,Email,16,MIG-2025-11,1391,0,Active
C000346,2024-12-24,Western Cape,Social,51,MIG-2025-11,2526,221,Churned
C000347,2021-05-24,KwaZulu-Natal,Social,16,MIG-2025-11,680,740,Churned
C000348,2023-12-19,Western Cape,Social,35,MIG-2025-11,217,0,Active
C000349,2024-01-06,Western Cape,Paid Search,54,MIG-2025-11,2839,0,Active
C000350,2022-10-11,KwaZulu-Natal,Referral,3,MIG-2025-11,4562,0,Churned
C000351,2022-05-16,Eastern Cape,Email,13,MIG-2025-11,5028,378,Churned
C000352,2021-04-16,Eastern Cape,Paid Search,17,MIG-2025-11,1663,0,Active
C000353,2024-11-13,KwaZulu-Natal,Social,19,MIG-2025-11,4660,259,Churned
C000354,2023-09-06,Western Cape,Paid Search,42,MIG-2025-11,5794,0,Active
C000355,2020-08-02,KwaZulu-Natal,Paid Search,22,MIG-2025-11,4569,0,Churned
C000356,2021-08-03,Gauteng,Paid Search,7,MIG-2025-11,6679,1399,Active
C000357,2023-01-10,Eastern Cape,Email,34,MIG-2025-11,4916,0,Active
C000358,2021-09-23,Limpopo,Social,35,MIG-2025-11,3106,0,Active
C000359,2020-01-22,Western Cape,Referral,58,MIG-2025-11,606,0,Active
C000360,2021-08-02,Western Cape,Referral,25,MIG-2025-11,6788,0,Active
C000361,2021-07-24,Western Cape,Referral,29,MIG-2025-11,6265,0,Active
C000362,2021-05-12,Gauteng,Email,10,MIG-2025-11,2423,0,Active
C000363,2022-09-10,Limpopo,Paid Search,48,MIG-2025-11,5353,604,Churned
C000364,2022-06-19,Western Cape,Paid Search,52,MIG-2025-11,6138,0,Active
C000365,2022-11-22,Gauteng,Email,43,MIG-2025-11,1334,375,Active
C000366,2024-10-15,Eastern Cape,Organic,29,MIG-2025-11,5111,0,Active
C000367,2024-10-07,Limpopo,Organic,31,MIG-2025-11,4552,0,Active
C000368,2023-06-27,KwaZulu-Natal,Email,20,MIG-2025-11,3549,941,Churned
C000369,2022-08-18,Gauteng,Referral,44,MIG-2025-11,3964,1190,Active
C000370,2020-11-10,Eastern Cape,Email,5,MIG-2025-11,1644,0,Active
C000371,2022-12-04,Eastern Cape,Email,43,MIG-2025-11,4626,0,Active
C000372,2020-06-20,KwaZulu-Natal,Paid Search,6,MIG-2025-11,184,1073,Churned
C000373,2023-08-25,KwaZulu-Natal,Organic,14,MIG-2025-11,4453,0,Active
C000374,2021-11-06,KwaZulu-Natal,Email,25,MIG-2025-11,6289,733,Churned
C000375,2022-08-01,Gauteng,Email,51,MIG-2025-11,4713,0,Active
C000376,2024-01-26,Gauteng,Organic,32,MIG-2025-11,4225,0,Active
C000377,2021-09-16,KwaZulu-Natal,Email,40,MIG-2025-11,3050,0,Active
C000378,2021-05-19,Eastern Cape,Email,16,MIG-2025-11,4671,0,Active
C000379,2020-08-12,Western Cape,Referral,47,MIG-2025-11,5047,532,Churned
C000380,2023-05-02,Western Cape,Paid Search,22,MIG-2025-11,1232,616,Churned
C000381,2023-10-19,KwaZulu-Natal,Referral,13,MIG-2025-11,3354,0,Active
C000382,2024-07-11,Limpopo,Organic,13,MIG-2025-11,1673,0,Active
C000383,2023-06-24,Gauteng,Social,38,MIG-2025-11,1151,0,Churned
C000384,2022-06-09,Western Cape,Paid Search,26,MIG-2025-11,1537,0,Active
C000385,2023-10-08,Gauteng,Email,25,MIG-2025-11,1426,0,Active
C000386,2023-06-24,Western Cape,Organic,39,MIG-2025-11,4041,0,Active
C000387,2021-10-13,Eastern Cape,Organic,49,MIG-2025-11,6763,320,Active
C000388,2021-10-11,Gauteng,Referral,59,MIG-2025-11,6353,0,Active
C000389,2022-03-07,Gauteng,Paid Search,6,MIG-2025-11,5429,0,Churned
C000390,2021-07-07,Western Cape,Email,12,MIG-2025-11,1298,0,Active
C000391,2021-09-04,Eastern Cape,Organic,26,MIG-2025-11,5302,1571,Churned
C000392,2020-10-24,Gauteng,Organic,10,MIG-2025-11,2135,0,Active
C000393,2021-12-17,Eastern Cape,Referral,3,MIG-2025-11,2467,0,Active
C000394,2022-11-23,Western Cape,Email,14,MIG-2025-11,4540,0,Active
C000395,2022-12-19,Eastern Cape,Paid Search,27,MIG-2025-11,3363,1212,Churned
C000396,2021-12-13,Western Cape,Referral,28,MIG-2025-11,1003,0,Active
C000397,2020-02-19,Western Cape,Social,46,MIG-2025-11,4675,0,Active
C000398,2022-05-11,Western Cape,Referral,46,MIG-2025-11,4397,765,Active
C000399,2022-12-16,Gauteng,Referral,10,MIG-2025-11,5341,0,Active
C000400,2023-12-08,Eastern Cape,Social,48,MIG-2025-11,6346,779,Active
C000401,2024-05-26,Gauteng,Social,3,MIG-2025-11,6670,0,Active
C000402,2024-10-21,Eastern Cape,Email,22,MIG-2025-11,3189,0,Active
C000403,2024-12-18,Eastern Cape,Referral,7,MIG-2025-11,3862,0,Active
C000404,2021-05-08,Eastern Cape,Paid Search,56,MIG-2025-11,5649,207,Churned
C000405,2023-11-26,Eastern Cape,Referral,56,MIG-2025-11,6496,0,Active
C000406,2020-12-19,Limpopo,Referral,25,MIG-2025-11,6459,1270,Churned
C000407,2023-07-04,Western Cape,Social,53,MIG-2025-11,375,582,Churned
C000408,2023-05-01,Western Cape,Organic,32,MIG-2025-11,5234,0,Active
C000409,2020-03-19,Limpopo,Referral,16,MIG-2025-11,1002,0,Active
C000410,2020-11-09,Gauteng,Referral,23,MIG-2025-11,6582,0,Active
C000411,2021-09-17,Eastern Cape,Organic,44,MIG-2025-11,987,0,Active
C000412,2022-03-07,KwaZulu-Natal,Organic,50,MIG-2025-11,3707,0,Active
C000413,2022-06-10,Eastern Cape,Social,18,MIG-2025-11,21,0,Active
C000414,2021-05-06,Eastern Cape,Organic,36,MIG-2025-11,3344,0,Active
C000415,2020-11-12,Limpopo,Organic,38,MIG-2025-11,2157,209,Churned
C000416,2021-11-14,Gauteng,Referral,22,MIG-2025-11,361,813,Churned
C000417,2020-07-22,Eastern Cape,Email,24,MIG-2025-11,2773,0,Churned
C000418,2021-01-18,Eastern Cape,Referral,19,MIG-2025-11,1917,0,Active
C000419,2020-12-22,Western Cape,Social,59,MIG-2025-11,4877,0,Active
C000420,2020-01-01,Eastern Cape,Email,9,MIG-2025-11,4934,0,Active
C000421,2020-01-16,Eastern Cape,Referral,37,MIG-2025-11,3010,1469,Churned
C000422,2021-04-20,Limpopo,Referral,28,MIG-2025-11,1089,0,Active
C000423,2022-07-12,Western Cape,Referral,3,MIG-2025-11,2168,0,Active
C000424,2023-12-13,KwaZulu-Natal,Paid Search,4,MIG-2025-11,5200,0,Active
C000425,2020-11-27,Eastern Cape,Social,6,MIG-2025-11,6751,0,Active
C000426,2021-10-08,Eastern Cape,Email,5,MIG-2025-11,4599,0,Active
C000427,2024-04-09,Limpopo,Paid Search,8,MIG-2025-11,414,204,Churned
C000428,2023-09-12,Gauteng,Social,59,MIG-2025-11,1193,853,Churned
C000429,2020-07-09,KwaZulu-Natal,Paid Search,8,MIG-2025-11,1668,0,Active
C000430,2024-01-16,Western Cape,Social,42,MIG-2025-11,4398,0,Active
C000431,2021-12-12,Western Cape,Referral,16,MIG-2025-11,7056,0,Churned
C000432,2023-02-17,Western Cape,Social,52,MIG-2025-11,1729,1370,Churned
C000433,2023-03-24,Western Cape,Paid Search,29,MIG-2025-11,495,0,Churned
C000434,2020-04-16,Western Cape,Paid Search,30,MIG-2025-11,1434,0,Active
C000435,2022-07-25,Eastern Cape,Social,7,MIG-2025-11,713,0,Active
C000436,2021-05-20,Gauteng,Email,6,MIG-2025-11,3157,1155,Active
C000437,2020-11-24,KwaZulu-Natal,Social,30,MIG-2025-11,1508,0,Active
C000438,2022-07-04,Gauteng,Social,29,MIG-2025-11,692,0,Active
C000439,2023-03-11,Western Cape,Social,25,MIG-2025-11,3288,0,Active
C000440,2024-02-27,Western Cape,Referral,49,MIG-2025-11,5461,0,Active
C000441,2022-09-18,Western Cape,Email,32,MIG-2025-11,1889,0,Active
C000442,2022-08-15,Gauteng,Social,19,MIG-2025-11,4909,0,Active
C000443,2020-10-25,Gauteng,Organic,20,MIG-2025-11,3918,0,Active
C000444,2023-09-12,Western Cape,Email,26,MIG-2025-11,4719,0,Active
C000445,2023-04-13,KwaZulu-Natal,Paid Search,43,MIG-2025-11,2832,0,Active
C000446,2021-03-22,KwaZulu-Natal,Email,27,MIG-2025-11,2084,489,Churned
C000447,2021-08-12,Limpopo,Email,48,MIG-2025-11,7036,684,Churned
C000448,2021-07-09,Eastern Cape,Social,8,MIG-2025-11,4719,0,Active
C000449,2021-01-01,KwaZulu-Natal,Email,42,MIG-2025-11,5156,0,Active
C000450,2022-01-03,Western Cape,Referral,18,MIG-2025-11,2916,164,Active
C000451,2024-01-03,KwaZulu-Natal,Social,27,MIG-2025-11,4945,229,Churned
C000452,2023-02-02,Limpopo,Organic,47,MIG-2025-11,2651,0,Active
C000453,2021-07-27,Gauteng,Paid Search,54,MIG-2025-11,6388,0,Active
C000454,2023-04-10,Gauteng,Organic,13,MIG-2025-11,4244,0,Active
C000455,2020-10-21,Eastern Cape,Referral,30,MIG-2025-11,5551,0,Churned
C000456,2022-11-09,Limpopo,Organic,49,MIG-2025-11,3967,414,Churned
C000457,2024-07-18,Western Cape,Referral,20,MIG-2025-11,3130,1092,Churned
C000458,2023-09-25,Limpopo,Social,22,MIG-2025-11,6200,631,Churned
C000459,2020-12-06,Eastern Cape,Referral,18,MIG-2025-11,4025,966,Churned
C000460,2021-08-25,Limpopo,Social,33,MIG-2025-11,3035,0,Active
C000461,2020-10-14,Western Cape,Paid Search,55,MIG-2025-11,6597,0,Active
C000462,2020-05-05,Limpopo,Social,38,MIG-2025-11,5079,0,Active
C000463,2022-02-27,Eastern Cape,Referral,20,MIG-2025-11,3975,0,Active
C000464,2024-09-20,KwaZulu-Natal,Referral,25,MIG-2025-11,2137,307,Active
C000465,2022-09-24,Western Cape,Email,17,MIG-2025-11,4989,704,Churned
C000466,2021-01-01,Western Cape,Social,14,MIG-2025-11,5032,1184,Churned
C000467,2020-07-15,KwaZulu-Natal,Organic,40,MIG-2025-11,3362,758,Active
C000468,2022-02-26,Gauteng,Social,55,MIG-2025-11,3973,737,Active
C000469,2023-11-27,KwaZulu-Natal,Organic,24,MIG-2025-11,4976,0,Active
C000470,2021-04-23,KwaZulu-Natal,Email,56,MIG-2025-11,616,1461,Churned
C000471,2021-09-24,KwaZulu-Natal,Email,44,MIG-2025-11,6226,282,Churned
C000472,2023-12-26,Eastern Cape,Paid Search,14,MIG-2025-11,5807,0,Active
C000473,2024-10-04,Limpopo,Social,54,MIG-2025-11,222,0,Active
C000474,2024-01-25,Gauteng,Referral,34,MIG-2025-11,7179,0,Churned
C000475,2021-08-12,Western Cape,Referral,59,MIG-2025-11,69,0,Active
C000476,2021-11-09,KwaZulu-Natal,Email,22,MIG-2025-11,7045,1446,Churned
C000477,2023-08-20,Gauteng,Social,22,MIG-2025-11,4323,1389,Churned
C000478,2022-07-27,KwaZulu-Natal,Paid Search,32,MIG-2025-11,1989,0,Active
C000479,2020-02-09,Western Cape,Social,7,MIG-2025-11,6178,0,Churned
C000480,2020-10-11,Limpopo,Referral,19,MIG-2025-11,1668,0,Active
C000481,2021-09-04,Limpopo,Email,48,MIG-2025-11,985,0,Active
C000482,2024-02-23,Eastern Cape,Email,35,MIG-2025-11,3970,1166,Churned
C000483,2022-05-21,Western Cape,Referral,46,MIG-2025-11,2818,1321,Churned
C000484,2023-02-22,Eastern Cape,Email,54,MIG-2025-11,2387,760,Churned
C000485,2024-11-01,Gauteng,Paid Search,13,MIG-2025-11,2603,0,Active
C000486,2023-10-20,Gauteng,Organic,30,MIG-2025-11,5294,1112,Churned
C000487,2023-03-25,Gauteng,Organic,36,MIG-2025-11,3911,0,Active
C000488,2021-12-18,Western Cape,Referral,43,MIG-2025-11,3606,0,Active
C000489,2023-02-03,Western Cape,Organic,57,MIG-2025-11,7006,0,Active
C000490,2020-02-04,Limpopo,Referral,44,MIG-2025-11,5612,0,Active
C000491,2024-07-13,Limpopo,Paid Search,5,MIG-2025-11,5007,440,Churned
C000492,2020-03-03,Eastern Cape,Referral,48,MIG-2025-11,2393,0,Active
C000493,2024-03-24,Eastern Cape,Paid Search,6,MIG-2025-11,6115,0,Active
C000494,2021-03-25,Limpopo,Referral,50,MIG-2025-11,7172,1439,Active
C000495,2024-09-11,Gauteng,Social,28,MIG-2025-11,4175,0,Active
C000496,2023-06-04,KwaZulu-Natal,Paid Search,24,MIG-2025-11,3750,0,Active
C000497,2022-01-08,Limpopo,Social,29,MIG-2025-11,1466,0,Active
C000498,2022-06-05,Western Cape,Organic,12,MIG-2025-11,3362,0,Active
C000499,2021-01-04,KwaZulu-Natal,Organic,39,MIG-2025-11,3973,0,Active
C000500,2022-08-06,Limpopo,Paid Search,51,MIG-2025-11,2643,0,Churned
C000501,2020-11-25,Gauteng,Paid Search,48,MIG-2025-11,734,0,Active
C000502,2023-03-27,Western Cape,Organic,28,MIG-2025-11,5489,0,Active
C000503,2024-12-04,Gauteng,Paid Search,41,MIG-2025-11,2965,0,Active
C000504,2023-07-14,Limpopo,Referral,9,MIG-2025-11,980,523,Churned
C000505,2021-02-02,KwaZulu-Natal,Email,20,MIG-2025-11,6760,0,Churned
C000506,2024-11-07,Limpopo,Organic,29,MIG-2025-11,3471,1525,Active
C000507,2022-02-26,Eastern Cape,Organic,37,MIG-2025-11,4062,0,Active
C000508,2021-02-07,Eastern Cape,Organic,4,MIG-2025-11,3686,0,Active
C000509,2023-01-23,Limpopo,Referral,31,MIG-2025-11,2086,0,Active
C000510,2021-06-17,Limpopo,Referral,54,MIG-2025-11,4096,0,Active
C000511,2020-07-16,Eastern Cape,Paid Search,41,MIG-2025-11,4475,0,Active
C000512,2023-06-26,Western Cape,Paid Search,20,MIG-2025-11,171,364,Active
C000513,2020-02-08,Limpopo,Referral,56,MIG-2025-11,6982,0,Active
C000514,2021-03-17,Eastern Cape,Paid Search,27,MIG-2025-11,869,0,Active
C000515,2021-08-27,Western Cape,Social,47,MIG-2025-11,4274,0,Active
C000516,2020-12-24,Gauteng,Email,23,MIG-2025-11,2217,0,Churned
C000517,2024-09-03,Western Cape,Organic,21,MIG-2025-11,2150,258,Churned
C000518,2024-03-15,Eastern Cape,Organic,14,MIG-2025-11,3094,0,Active
C000519,2021-03-05,Gauteng,Referral,43,MIG-2025-11,2070,1559,Active
C000520,2020-07-01,Limpopo,Paid Search,30,MIG-2025-11,2749,0,Active
C000521,2023-05-27,Limpopo,Paid Search,35,MIG-2025-11,1467,0,Active
C000522,2024-08-21,Western Cape,Paid Search,51,MIG-2025-11,2263,0,Active
C000523,2020-12-24,Gauteng,Organic,15,MIG-2025-11,6906,1560,Churned
C000524,2022-06-09,Eastern Cape,Referral,30,MIG-2025-11,6941,356,Active
C000525,2022-10-14,Western Cape,Referral,35,MIG-2025-11,2458,796,Churned
C000526,2022-10-20,Western Cape,Social,34,MIG-2025-11,5796,1204,Churned
C000527,2022-01-11,Limpopo,Social,58,MIG-2025-11,3101,0,Active
C000528,2022-10-24,KwaZulu-Natal,Social,49,MIG-2025-11,4537,234,Active
C000529,2024-08-13,Limpopo,Email,18,MIG-2025-11,1091,0,Active
C000530,2023-04-20,Limpopo,Email,39,MIG-2025-11,734,0,Active
C000531,2020-07-02,Limpopo,Organic,32,MIG-2025-11,3798,0,Active
C000532,2022-02-17,Limpopo,Referral,24,MIG-2025-11,5785,0,Active
C000533,2021-02-16,Gauteng,Social,13,MIG-2025-11,6647,134,Churned
C000534,2024-11-22,Gauteng,Organic,13,MIG-2025-11,1804,0,Active
C000535,2022-10-19,Western Cape,Organic,47,MIG-2025-11,2069,0,Active
C000536,2023-07-06,KwaZulu-Natal,Social,33,MIG-2025-11,2878,1001,Active
C000537,2023-03-15,Gauteng,Social,27,MIG-2025-11,3964,0,Active
C000538,2020-08-08,Limpopo,Social,32,MIG-2025-11,3997,0,Active
C000539,2022-10-04,Eastern Cape,Email,14,MIG-2025-11,638,778,Churned
C000540,2023-12-16,Eastern Cape,Paid Search,25,MIG-2025-11,1112,1664,Churned
C000541,2024-12-01,Eastern Cape,Paid Search,47,MIG-2025-11,762,1259,Churned
C000542,2022-08-13,Western Cape,Referral,19,MIG-2025-11,5617,0,Active
C000543,2020-11-16,Western Cape,Referral,21,MIG-2025-11,1730,555,Active
C000544,2021-04-04,Western Cape,Referral,5,MIG-2025-11,7189,0,Active
C000545,2024-11-10,Eastern Cape,Referral,18,MIG-2025-11,6049,447,Active
C000546,2021-08-01,Limpopo,Organic,46,MIG-2025-11,6324,0,Active
C000547,2023-02-15,Gauteng,Organic,43,MIG-2025-11,3008,719,Churned
C000548,2022-04-12,Eastern Cape,Referral,28,MIG-2025-11,6260,1379,Active
C000549,2023-02-03,Gauteng,Organic,44,MIG-2025-11,6673,853,Active
C000550,2021-09-21,Gauteng,Paid Search,36,MIG-2025-11,3828,0,Active
C000551,2024-08-27,Western Cape,Organic,42,MIG-2025-11,649,0,Active
C000552,2024-04-01,Eastern Cape,Referral,59,MIG-2025-11,2625,0,Active
C000553,2024-12-03,Gauteng,Email,11,MIG-2025-11,2977,0,Active
C000554,2024-04-25,Eastern Cape,Social,32,MIG-2025-11,407,218,Churned
C000555,2023-06-23,Eastern Cape,Referral,44,MIG-2025-11,2574,0,Active
C000556,2020-11-01,Western Cape,Organic,55,MIG-2025-11,3024,776,Active
C000557,2022-05-21,Eastern Cape,Organic,4,MIG-2025-11,2721,0,Churned
C000558,2024-03-09,Limpopo,Referral,21,MIG-2025-11,6570,1560,Churned
C000559,2021-10-06,Eastern Cape,Paid Search,7,MIG-2025-11,2240,0,Churned
C000560,2024-10-01,KwaZulu-Natal,Paid Search,4,MIG-2025-11,1842,0,Active
C000561,2021-11-13,Limpopo,Referral,41,MIG-2025-11,2740,516,Churned
C000562,2023-08-12,Eastern Cape,Email,39,MIG-2025-11,2137,537,Churned
C000563,2022-08-15,Western Cape,Social,31,MIG-2025-11,3136,0,Active
C000564,2022-04-13,Limpopo,Email,17,MIG-2025-11,5095,0,Churned
C000565,2024-12-14,Gauteng,Email,58,MIG-2025-11,1929,0,Active
C000566,2021-10-23,Limpopo,Referral,39,MIG-2025-11,1435,0,Active
C000567,2023-07-02,Western Cape,Paid Search,38,MIG-2025-11,295,0,Active
C000568,2024-06-26,Limpopo,Referral,32,MIG-2025-11,6578,0,Active
C000569,2020-01-24,Western Cape,Referral,3,MIG-2025-11,4372,773,Active
C000570,2023-03-17,KwaZulu-Natal,Social,37,MIG-2025-11,2466,0,Churned
C000571,2021-05-25,Limpopo,Social,43,MIG-2025-11,1931,480,Churned
C000572,2021-02-25,Western Cape,Social,11,MIG-2025-11,6125,727,Active
C000573,2022-03-04,KwaZulu-Natal,Social,34,MIG-2025-11,3660,467,Churned
C000574,2022-01-25,KwaZulu-Natal,Social,28,MIG-2025-11,2115,0,Active
C000575,2023-07-13,Eastern Cape,Paid Search,53,MIG-2025-11,3844,1554,Churned
C000576,2021-11-18,Gauteng,Social,22,MIG-2025-11,5993,0,Active
C000577,2020-07-17,KwaZulu-Natal,Email,45,MIG-2025-11,4295,0,Active
C000578,2024-07-05,Eastern Cape,Organic,40,MIG-2025-11,2660,0,Active
C000579,2022-01-07,KwaZulu-Natal,Paid Search,4,MIG-2025-11,6479,1058,Active
C000580,2020-02-11,Eastern Cape,Paid Search,21,MIG-2025-11,4907,0,Active
C000581,2024-03-16,Western Cape,Referral,12,MIG-2025-11,6804,0,Active
C000582,2020-12-27,Limpopo,Organic,51,MIG-2025-11,5525,0,Active
C000583,2022-08-02,Gauteng,Social,20,MIG-2025-11,3986,0,Active
C000584,2020-07-11,Gauteng,Referral,29,MIG-2025-11,2928,257,Churned
C000585,2022-12-21,Eastern Cape,Referral,44,MIG-2025-11,361,0,Active
C000586,2021-06-27,KwaZulu-Natal,Organic,18,MIG-2025-11,5984,0,Churned
C000587,2024-09-25,Eastern Cape,Social,8,MIG-2025-11,5714,383,Churned
C000588,2021-03-13,KwaZulu-Natal,Paid Search,42,MIG-2025-11,3620,0,Active
C000589,2021-11-26,Limpopo,Email,28,MIG-2025-11,289,247,Churned
C000590,2022-03-12,Limpopo,Referral,57,MIG-2025-11,4079,0,Active
C000591,2023-04-16,Gauteng,Paid Search,21,MIG-2025-11,554,0,Active
C000592,2022-05-20,KwaZulu-Natal,Social,35,MIG-2025-11,420,0,Active
C000593,2021-06-26,Gauteng,Email,57,MIG-2025-11,985,0,Active
C000594,2023-12-03,Limpopo,Referral,6,MIG-2025-11,3185,0,Active
C000595,2022-05-15,Western Cape,Social,21,MIG-2025-11,2858,0,Active
C000596,2021-02-27,Western Cape,Paid Search,29,MIG-2025-11,2278,0,Active
C000597,2023-06-05,Limpopo,Paid Search,12,MIG-2025-11,6455,0,Active
C000598,2024-06-16,Eastern Cape,Paid Search,56,MIG-2025-11,5449,0,Active
C000599,2024-09-16,Limpopo,Social,26,MIG-2025-11,3454,0,Active
C000600,2021-03-04,Western Cape,Organic,44,MIG-2025-11,5721,0,Churned
C000601,2022-11-14,Western Cape,Social,40,MIG-2025-11,2961,0,Churned
C000602,2020-10-01,Eastern Cape,Organic,59,MIG-2025-11,5861,0,Active
C000603,2020-09-06,KwaZulu-Natal,Social,35,MIG-2025-11,2088,459,Active
C000604,2023-09-15,Western Cape,Email,32,MIG-2025-11,1869,0,Churned
C000605,2022-07-13,KwaZulu-Natal,Referral,23,MIG-2025-11,33,1266,Churned
C000606,2020-06-06,KwaZulu-Natal,Referral,37,MIG-2025-11,1572,0,Active
C000607,2021-03-26,Limpopo,Paid Search,43,MIG-2025-11,4952,0,Active
C000608,2024-12-18,Limpopo,Referral,24,MIG-2025-11,2479,0,Active
C000609,2022-09-13,Eastern Cape,Social,52,MIG-2025-11,557,1086,Active
C000610,2022-10-24,Limpopo,Referral,41,MIG-2025-11,1287,0,Active
C000611,2020-05-03,KwaZulu-Natal,Organic,38,MIG-2025-11,6283,0,Churned
C000612,2020-03-16,Gauteng,Email,9,MIG-2025-11,3004,1436,Churned
C000613,2020-08-07,KwaZulu-Natal,Organic,15,MIG-2025-11,2525,0,Active
C000614,2021-01-21,Limpopo,Paid Search,4,MIG-2025-11,1721,0,Active
C000615,2021-06-17,KwaZulu-Natal,Social,37,MIG-2025-11,3248,871,Churned
C000616,2023-12-04,Limpopo,Social,12,MIG-2025-11,3155,0,Active
C000617,2022-09-02,KwaZulu-Natal,Referral,14,MIG-2025-11,3014,0,Churned
C000618,2023-02-25,Western Cape,Organic,14,MIG-2025-11,5881,0,Active
C000619,2024-08-24,Gauteng,Email,21,MIG-2025-11,1642,0,Active
C000620,2022-08-23,Eastern Cape,Paid Search,49,MIG-2025-11,1662,0,Active
C000621,2022-01-17,Eastern Cape,Organic,48,MIG-2025-11,432,0,Active
C000622,2023-02-02,Gauteng,Email,25,MIG-2025-11,336,0,Active
C000623,2020-01-06,Western Cape,Paid Search,44,MIG-2025-11,7175,0,Active
C000624,2020-12-07,Western Cape,Referral,14,MIG-2025-11,4932,0,Active
C000625,2023-02-15,Eastern Cape,Referral,20,MIG-2025-11,1747,689,Churned
C000626,2023-08-10,Eastern Cape,Social,18,MIG-2025-11,3444,1463,Churned
C000627,2021-05-05,KwaZulu-Natal,Social,33,MIG-2025-11,4799,0,Active
C000628,2021-08-09,KwaZulu-Natal,Organic,31,MIG-2025-11,4239,0,Active
C000629,2021-12-20,Gauteng,Organic,31,MIG-2025-11,121,0,Active
C000630,2024-09-22,Eastern Cape,Social,54,MIG-2025-11,4203,0,Active
C000631,2024-05-22,Western Cape,Email,50,MIG-2025-11,509,0,Active
C000632,2022-11-11,Gauteng,Referral,41,MIG-2025-11,983,722,Churned
C000633,2022-12-01,Western Cape,Paid Search,12,MIG-2025-11,2156,1462,Churned
C000634,2023-01-18,Eastern Cape,Organic,32,MIG-2025-11,2276,824,Active
C000635,2023-12-19,Western Cape,Paid Search,23,MIG-2025-11,4299,1523,Churned
C000636,2020-05-18,Western Cape,Social,40,MIG-2025-11,3676,0,Active
C000637,2020-04-14,Gauteng,Organic,24,MIG-2025-11,1851,0,Active
C000638,2020-02-17,Western Cape,Organic,17,MIG-2025-11,7039,285,Active
C000639,2023-08-15,Gauteng,Social,24,MIG-2025-11,4520,1640,Churned
C000640,2023-07-18,KwaZulu-Natal,Email,25,MIG-2025-11,2888,683,Churned
C000641,2024-02-26,Eastern Cape,Paid Search,33,MIG-2025-11,5177,1665,Churned
C000642,2024-02-11,Gauteng,Paid Search,47,MIG-2025-11,2004,0,Active
C000643,2022-09-09,KwaZulu-Natal,Social,7,MIG-2025-11,5472,520,Churned
C000644,2020-08-10,Limpopo,Referral,16,MIG-2025-11,4995,0,Active
C000645,2020-04-14,Limpopo,Social,39,MIG-2025-11,1490,0,Active
C000646,2022-08-11,KwaZulu-Natal,Social,37,MIG-2025-11,5760,0,Active
C000647,2022-01-06,Limpopo,Social,48,MIG-2025-11,4245,247,Churned
C000648,2021-05-01,Gauteng,Referral,12,MIG-2025-11,181,0,Active
C000649,2021-02-07,Eastern Cape,Paid Search,42,MIG-2025-11,2999,459,Churned
C000650,2021-10-21,Limpopo,Social,31,MIG-2025-11,4529,0,Active
C000651,2022-06-06,Limpopo,Organic,14,MIG-2025-11,1820,0,Active
C000652,2022-08-09,Western Cape,Email,31,MIG-2025-11,3163,564,Churned
C000653,2022-10-17,Gauteng,Referral,46,MIG-2025-11,4931,0,Active
C000654,2022-08-17,KwaZulu-Natal,Referral,51,MIG-2025-11,379,846,Active
C000655,2023-12-15,Western Cape,Social,57,MIG-2025-11,741,1257,Active
C000656,2021-07-27,KwaZulu-Natal,Referral,54,MIG-2025-11,1984,0,Active
C000657,2020-04-13,Western Cape,Organic,7,MIG-2025-11,145,0,Active
